Scholarship holder;Debtor;Curricular units 2nd sem (grade);Curricular units 2nd sem (approved);Gender;Curricular units 1st sem (grade);Tuition fees up to date;Curricular units 1st sem (approved);Application mode;Age at enrollment;Displaced;Marital status;Curricular units 2nd sem (without evaluations);Previous qualification;Curricular units 1st sem (without evaluations);Application order;Curricular units 2nd sem (enrolled);Admission grade;Target
0.0;0.0;0.6784615384615383;0.25;0.0;0.6811731315042574;1.0;0.23076923076923078;0.8928571428571428;0.20754716981132076;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.2421052631578946;1
1.0;0.0;0.6461538461538461;0.2;0.0;0.6181015452538631;1.0;0.23076923076923078;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.2608695652173913;0.28526315789473666;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10714285714285715;0.13207547169811323;1.0;0.0;0.0;0.047619047619047616;0.0;0.16666666666666666;0.21739130434782608;0.4736842105263157;0
0.0;0.0;0.7107692307692307;0.25;0.0;0.7629139072847683;1.0;0.19230769230769232;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.5073684210526315;1
0.0;0.0;0.7628205128205128;0.30000000000000004;0.0;0.7858719646799117;1.0;0.23076923076923078;0.6785714285714285;0.5094339622641508;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.2684210526315789;1
1.0;0.0;0.6461538461538461;0.30000000000000004;0.0;0.7593818984547461;1.0;0.23076923076923078;0.26785714285714285;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.2578947368421052;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.5526315789473684;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.09433962264150941;0.0;0.0;0.0;0.0;0.0;1.0;0.2608695652173913;0.3642105263157893;0
1.0;0.0;0.682051282051282;0.30000000000000004;0.0;0.6534216335540839;1.0;0.23076923076923078;0.30357142857142855;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.32736842105263153;1
0.0;0.0;0.6676923076923077;0.25;0.0;0.6251655629139073;1.0;0.19230769230769232;0.6785714285714285;0.5094339622641508;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.6842105263157894;1
0.0;1.0;0.5707692307692307;0.25;0.0;0.6993377483443708;1.0;0.19230769230769232;0.6785714285714285;0.3018867924528302;0.0;0.8;0.0;0.4285714285714285;0.0;0.16666666666666666;0.2608695652173913;0.11052631578947358;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785714285714285;0.2830188679245283;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.0052631578947368585;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785714285714285;0.33962264150943394;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.13157894736842102;0
0.0;0.0;0.7153846153846154;0.30000000000000004;0.0;0.609271523178808;1.0;0.23076923076923078;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.11684210526315786;1
0.0;0.0;0.6569230769230768;0.25;0.0;0.6675496688741722;1.0;0.19230769230769232;0.6785714285714285;0.13207547169811323;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.22421052631578942;1
0.0;0.0;0.7658119658119656;0.4;0.0;0.7175023651844845;1.0;0.2692307692307693;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.4463157894736842;1
1.0;0.0;0.7448717948717949;0.30000000000000004;1.0;0.7240618101545253;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.5168421052631578;1
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7321428571428571;0.18867924528301888;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.13473684210526304;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6785714285714285;0.24528301886792453;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.34947368421052616;0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.2857142857142857;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.2315789473684211;0
0.0;0.0;0.6615384615384615;0.30000000000000004;1.0;0.609271523178808;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.16210526315789475;1
0.0;0.0;0.6952884615384615;0.35000000000000003;1.0;0.6266792809839167;1.0;0.2692307692307693;0.7499999999999999;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.05263157894736836;1
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.2315789473684211;1
1.0;0.0;0.6982051282051283;0.30000000000000004;0.0;0.6869757174392936;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.34736842105263155;1
0.0;0.0;0.7358974358974358;0.30000000000000004;1.0;0.7328918322295807;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.28526315789473666;1
0.0;0.0;0.7737019230769231;0.4;0.0;0.7483822138126773;1.0;0.2692307692307693;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.4042105263157896;1
0.0;1.0;0.0;0.0;0.0;0.6445916114790287;1.0;0.19230769230769232;0.6785714285714285;0.5283018867924527;0.0;0.6000000000000001;0.16666666666666666;0.0;0.3333333333333333;0.16666666666666666;0.34782608695652173;0.17894736842105252;0
0.0;0.0;0.6596153846153846;0.2;0.0;0.6710816777041942;1.0;0.23076923076923078;0.6785714285714285;0.169811320754717;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.368421052631579;1
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6785714285714285;0.6415094339622642;1.0;0.2;0.0;0.0;0.0;0.3333333333333333;0.21739130434782608;0.05263157894736836;0
1.0;1.0;0.7628205128205128;0.30000000000000004;1.0;0.6508987701040682;1.0;0.23076923076923078;0.6785714285714285;0.6037735849056605;0.0;0.2;0.0;0.4285714285714285;0.0;0.16666666666666666;0.2608695652173913;0.7052631578947368;1
0.0;0.0;0.5384615384615384;0.05;1.0;0.5298013245033113;1.0;0.07692307692307693;0.2857142857142857;0.09433962264150941;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.38315789473684214;0
0.0;0.0;0.6461538461538461;0.1;0.0;0.609271523178808;1.0;0.07692307692307693;0.10714285714285715;0.3018867924528302;0.0;0.2;0.0;0.047619047619047616;0.08333333333333333;0.16666666666666666;0.21739130434782608;0.34947368421052616;0
0.0;0.0;0.6192307692307691;0.2;0.0;0.614569536423841;1.0;0.19230769230769232;0.1607142857142857;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.5673684210526315;1
1.0;0.0;0.6282051282051281;0.30000000000000004;0.0;0.6622516556291391;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.2608695652173913;0.351578947368421;1
0.0;1.0;0.5923076923076923;0.1;0.0;0.6181015452538631;0.0;0.11538461538461539;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.2608695652173913;0.26631578947368406;0
0.0;0.0;0.6246153846153846;0.5;0.0;0.7114474929044465;1.0;0.2692307692307693;0.9999999999999999;0.3773584905660377;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.43478260869565216;0.05263157894736836;1
0.0;0.0;0.7269230769230769;0.30000000000000004;1.0;0.7240618101545253;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.32736842105263153;1
0.0;0.0;0.655128205128205;0.30000000000000004;0.0;0.6622516556291391;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.1757894736842105;1
0.0;0.0;0.6892307692307692;0.2;0.0;0.6887417218543046;1.0;0.23076923076923078;0.7678571428571428;0.07547169811320753;1.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.2608695652173913;0.4736842105263157;1
0.0;0.0;0.6915384615384615;0.35000000000000003;0.0;0.6772626931567328;1.0;0.23076923076923078;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.2863157894736843;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.2494736842105263;0
0.0;0.0;0.6044230769230768;0.2;0.0;0.7152317880794702;1.0;0.15384615384615385;0.2857142857142857;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.30434782608695654;0.2789473684210526;0
0.0;0.0;0.8144230769230769;0.4;0.0;0.712961210974456;1.0;0.2692307692307693;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.34782608695652173;0.4157894736842105;1
0.0;0.0;0.7238461538461536;0.35000000000000003;0.0;0.7122043519394511;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.34782608695652173;0.33684210526315783;1
0.0;0.0;0.5833333333333334;0.25;0.0;0.5827814569536424;1.0;0.15384615384615385;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.2021052631578948;1
1.0;0.0;0.6615384615384615;0.30000000000000004;0.0;0.6004415011037528;1.0;0.23076923076923078;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.31894736842105265;1
0.0;0.0;0.0;0.0;0.0;0.5298013245033113;1.0;0.07692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.043478260869565216;0.2673684210526317;0
1.0;0.0;0.7572115384615384;0.4;0.0;0.6471144749290444;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.37368421052631584;1
1.0;0.0;0.7269230769230769;0.30000000000000004;0.0;0.7505518763796909;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.32105263157894726;1
1.0;1.0;0.6804195804195804;0.55;0.0;0.6805909322465615;1.0;0.46153846153846156;0.9285714285714285;0.13207547169811323;0.0;0.0;0.0;0.9761904761904762;0.0;0.16666666666666666;0.4782608695652174;0.408421052631579;1
1.0;0.0;0.6057692307692307;0.2;0.0;0.6781456953642384;1.0;0.19230769230769232;0.0;0.07547169811320753;1.0;0.0;0.0;0.0;0.08333333333333333;0.16666666666666666;0.21739130434782608;0.37368421052631584;1
0.0;1.0;0.6461538461538461;0.25;0.0;0.6887417218543046;0.0;0.15384615384615385;0.7678571428571428;0.05660377358490565;0.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.2608695652173913;0.4736842105263157;0
1.0;0.0;0.7358974358974358;0.4;0.0;0.7084200567644277;1.0;0.2692307692307693;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;1.0;0.34782608695652173;0.256842105263158;1
1.0;0.0;0.7208653846153845;0.4;0.0;0.7091769157994324;1.0;0.2692307692307693;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.34782608695652173;0.2768421052631578;1
0.0;0.0;0.7176923076923076;0.35000000000000003;0.0;0.7061494796594133;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.34782608695652173;0.32947368421052636;1
0.0;0.0;0.5923076923076923;0.25;0.0;0.7417218543046358;1.0;0.19230769230769232;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.17473684210526308;1
0.0;0.0;0.7107692307692307;0.25;0.0;0.6675496688741722;1.0;0.19230769230769232;0.2857142857142857;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.21739130434782608;0.17157894736842105;1
1.0;0.0;0.8076923076923076;0.30000000000000004;0.0;0.7417218543046358;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.2894736842105263;1
1.0;0.0;0.682051282051282;0.30000000000000004;0.0;0.7114474929044465;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.2608695652173913;0.22631578947368425;1
1.0;0.0;0.673076923076923;0.30000000000000004;0.0;0.6887417218543046;1.0;0.23076923076923078;0.2857142857142857;0.0;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.2608695652173913;0.3894736842105262;1
0.0;0.0;0.6641025641025641;0.15000000000000002;1.0;0.5298013245033113;0.0;0.11538461538461539;0.2857142857142857;0.1132075471698113;1.0;0.0;0.0;0.0;0.08333333333333333;1.0;0.21739130434782608;0.2315789473684211;0
0.0;0.0;0.6341880341880343;0.30000000000000004;0.0;0.6799116997792495;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.22631578947368425;1
0.0;0.0;0.6955128205128205;0.30000000000000004;0.0;0.684326710816777;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.2789473684210526;1
0.0;0.0;0.7430769230769231;0.25;0.0;0.7038789025543993;1.0;0.23076923076923078;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.10526315789473673;1
1.0;0.0;0.7430769230769231;0.25;0.0;0.7735099337748345;1.0;0.19230769230769232;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.5;0.21739130434782608;0.2768421052631578;1
1.0;0.0;0.7358974358974358;0.30000000000000004;0.0;0.7417218543046358;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.43263157894736826;1
1.0;0.0;0.8076923076923076;0.30000000000000004;0.0;0.7492904446546831;1.0;0.23076923076923078;0.2857142857142857;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.30105263157894724;1
0.0;0.0;0.6641025641025641;0.30000000000000004;0.0;0.6181015452538631;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.2608695652173913;0.35789473684210527;1
0.0;0.0;0.7741730769230768;0.4;0.0;0.7617218543046357;1.0;0.3076923076923077;0.2857142857142857;0.018867924528301883;1.0;0.0;0.08333333333333333;0.0;0.08333333333333333;0.16666666666666666;0.34782608695652173;0.44000000000000017;1
0.0;0.0;0.7023076923076923;0.35000000000000003;0.0;0.6622516556291391;1.0;0.2692307692307693;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.4042105263157896;1
1.0;0.0;0.7619230769230769;0.30000000000000004;0.0;0.7496688741721854;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.30434782608695654;0.43157894736842106;1
1.0;0.0;0.6715384615384615;0.35000000000000003;0.0;0.6607379375591296;1.0;0.2692307692307693;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.3242105263157895;1
0.0;0.0;0.7619230769230769;0.30000000000000004;0.0;0.7496688741721854;1.0;0.23076923076923078;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.2684210526315789;1
0.0;0.0;0.756403846153846;0.4;0.0;0.7455481972038265;1.0;0.2692307692307693;0.0;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.3705263157894736;1
0.0;0.0;0.7897435897435896;0.30000000000000004;0.0;0.7871333964049196;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.43052631578947365;1
1.0;0.0;0.7089743589743589;0.30000000000000004;0.0;0.7568590350047304;1.0;0.23076923076923078;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.22631578947368425;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.17391304347826086;0.3052631578947369;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.10714285714285715;0.24528301886792453;0.0;0.0;0.0;0.047619047619047616;0.0;0.16666666666666666;0.2608695652173913;0.4736842105263157;0
0.0;0.0;0.8166666666666665;0.25;0.0;0.7947019867549668;1.0;0.23076923076923078;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.588421052631579;0
1.0;0.0;0.6802564102564101;0.30000000000000004;0.0;0.6693156732891832;1.0;0.23076923076923078;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.5;0.30434782608695654;0.33999999999999986;1
0.0;1.0;0.6784615384615383;0.25;0.0;0.5933774834437086;0.0;0.19230769230769232;0.6785714285714285;0.15094339622641512;0.0;0.0;0.0;0.4285714285714285;0.0;0.16666666666666666;0.21739130434782608;0.05263157894736836;0
0.0;0.0;0.7664102564102564;0.30000000000000004;0.0;0.754083885209713;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.30434782608695654;0.35578947368421066;1
0.0;0.0;0.8453846153846153;0.35000000000000003;0.0;0.8317880794701986;1.0;0.2692307692307693;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.4821052631578948;1
0.0;0.0;0.8184615384615384;0.30000000000000004;0.0;0.805298013245033;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.4526315789473685;1
0.0;0.0;0.84;0.25;0.0;0.8653421633554084;0.0;0.23076923076923078;0.2857142857142857;0.22641509433962265;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.3989473684210527;0
0.0;0.0;0.6923076923076923;0.6000000000000001;0.0;0.6655629139072847;1.0;0.5384615384615385;0.7499999999999999;0.05660377358490565;0.0;0.0;0.08333333333333333;0.0;0.3333333333333333;0.16666666666666666;0.5217391304347826;0.4736842105263157;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.10714285714285715;0.169811320754717;0.0;0.0;0.0;0.047619047619047616;0.0;0.16666666666666666;0.34782608695652173;0.4736842105263157;0
0.0;0.0;0.6461538461538461;0.30000000000000004;0.0;0.656953642384106;1.0;0.19230769230769232;0.0;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.045263157894736894;1
1.0;0.0;0.7420673076923077;0.4;0.0;0.7301324503311258;1.0;0.3076923076923077;0.30357142857142855;0.037735849056603765;0.0;0.0;0.08333333333333333;0.0;0.08333333333333333;0.16666666666666666;0.34782608695652173;0.25578947368421057;1
0.0;1.0;0.6282051282051281;0.25;0.0;0.6445916114790287;1.0;0.23076923076923078;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.19157894736842107;0
0.0;1.0;0.6461538461538461;0.2;0.0;0.5721854304635762;1.0;0.15384615384615385;0.30357142857142855;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.2947368421052632;1
1.0;0.0;0.7692596153846154;0.4;0.0;0.7025165562913908;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;1.0;0.34782608695652173;0.33894736842105266;1
0.0;0.0;0.5743589743589743;0.15000000000000002;0.0;0.6357615894039735;0.0;0.15384615384615385;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.4842105263157894;0
1.0;0.0;0.7769230769230768;0.30000000000000004;0.0;0.6291390728476821;1.0;0.23076923076923078;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.28105263157894744;1
0.0;0.0;0.7107692307692307;0.25;0.0;0.7064017660044151;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.5;1
0.0;0.0;0.7;0.25;0.0;0.7644276253547777;1.0;0.23076923076923078;0.7678571428571428;0.09433962264150941;1.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.2608695652173913;0.5789473684210527;1
1.0;0.0;0.7717948717948717;0.30000000000000004;0.0;0.7947019867549668;1.0;0.23076923076923078;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.4157894736842105;1
0.0;0.0;0.9046153846153846;0.4;0.0;0.8029433406916852;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.3631578947368421;1
0.0;1.0;0.6384615384615384;0.30000000000000004;0.0;0.565121412803532;1.0;0.23076923076923078;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.19157894736842107;1
0.0;0.0;0.6057692307692307;0.2;0.0;0.5827814569536424;1.0;0.19230769230769232;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.4757894736842103;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2857142857142857;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.25473684210526315;0
0.0;0.0;0.6461538461538461;0.30000000000000004;0.0;0.6508987701040682;1.0;0.23076923076923078;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.4810526315789472;1
0.0;0.0;0.6907788461538461;0.4;0.0;0.6796688741721854;1.0;0.3076923076923077;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.34782608695652173;0.4978947368421054;0
0.0;0.0;0.7753846153846153;0.25;0.0;0.6710816777041942;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.2608695652173913;0.36736842105263157;1
1.0;1.0;0.0;0.0;0.0;0.6887417218543046;0.0;0.07692307692307693;0.2857142857142857;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.09578947368421042;0
0.0;1.0;0.6676923076923077;0.2;0.0;0.5761589403973509;1.0;0.19230769230769232;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.2884210526315789;1
1.0;0.0;0.6246153846153846;0.25;0.0;0.6781456953642384;1.0;0.19230769230769232;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.2694736842105263;1
0.0;0.0;0.0;0.0;0.0;0.597918637653737;1.0;0.19230769230769232;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.1831578947368422;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.6621052631578948;1
1.0;0.0;0.5384615384615384;0.05;0.0;0.0;1.0;0.0;0.7499999999999999;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.3252631578947369;0
1.0;0.0;0.74008547008547;0.4;0.0;0.7293598233995584;1.0;0.23076923076923078;0.2857142857142857;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.24631578947368427;0
0.0;0.0;0.6869871794871794;0.30000000000000004;0.0;0.6759381898454746;0.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.08333333333333333;0.0;0.08333333333333333;0.5;0.34782608695652173;0.3768421052631581;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.8599999999999999;0
0.0;0.0;0.7134615384615384;0.30000000000000004;0.0;0.6710816777041942;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.6505263157894738;1
1.0;0.0;0.6461538461538461;0.30000000000000004;0.0;0.6490066225165563;1.0;0.23076923076923078;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.34736842105263155;1
0.0;0.0;0.6569230769230768;0.25;0.0;0.6004415011037528;1.0;0.11538461538461539;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.21739130434782608;0.19789473684210512;1
1.0;0.0;0.7026923076923077;0.4;0.0;0.7156102175969725;1.0;0.2692307692307693;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.34782608695652173;0.2715789473684209;1
0.0;0.0;0.733076923076923;0.35000000000000003;0.0;0.7212866603595081;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.34782608695652173;0.3768421052631581;1
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6785714285714285;0.15094339622641512;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.06315789473684208;0
0.0;0.0;0.655128205128205;0.30000000000000004;0.0;0.609271523178808;0.0;0.15384615384615385;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.08333333333333333;0.8333333333333333;0.2608695652173913;0.32736842105263153;1
0.0;0.0;0.673076923076923;0.30000000000000004;0.0;0.6534216335540839;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.2608695652173913;0.19789473684210512;1
1.0;0.0;0.7774038461538461;0.4;0.0;0.6342478713339641;1.0;0.2692307692307693;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.24526315789473685;1
1.0;1.0;0.6192307692307691;0.1;0.0;0.6887417218543046;0.0;0.07692307692307693;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.08333333333333333;0.16666666666666666;0.21739130434782608;0.34631578947368413;0
0.0;0.0;0.6076923076923076;0.25;0.0;0.7152317880794702;1.0;0.07692307692307693;0.2857142857142857;0.05660377358490565;1.0;0.0;0.08333333333333333;0.0;0.0;0.6666666666666666;0.21739130434782608;0.2410526315789474;1
